0	0	0	0	0	0	
0	0	0.000166583	0.00499583	0.1	0.00499861	
0	0.01	0.00133067	0.0199334	0.2	0.0100222	
0.001	0.03	0.00447979	0.0446635	0.3	0.0150708	
0.004	0.0599	0.0105817	0.078939	0.4	0.0201445	
0.00999	0.0995	0.0205745	0.122417	0.5	0.0252436	
0.01994	0.148501	0.0353575	0.174664	0.6	0.0303681	
0.0347901	0.206507	0.0557823	0.235158	0.7	0.0355182	
0.0554408	0.273028	0.0826439	0.303293	0.8	0.040694	
0.0827436	0.347484	0.116673	0.37839	0.9	0.0458955	
0.117492	0.42921	0.158529	0.459698	1	0.051123	
0.160413	0.51746	0.208793	0.546404	1.1	0.0563766	
0.212159	0.611419	0.267961	0.637642	1.2	0.0616564	
0.273301	0.710203	0.336442	0.732501	1.3	0.0669625	
0.344321	0.812873	0.41455	0.830033	1.4	0.0722951	
0.425609	0.918441	0.502505	0.929263	1.5	0.0776543	
0.517453	1.02588	0.600426	1.0292	1.6	0.0830402	
0.620041	1.13413	0.708335	1.12884	1.7	0.0884529	
0.733454	1.24213	0.826152	1.2272	1.8	0.0938927	
0.857667	1.34879	0.9537	1.32329	1.9	0.0993596	
0.992546	1.45302	1.0907	1.41615	2	0.104854	
1.13785	1.55376	1.23679	1.50485	2.1	0.110375	
1.29322	1.64998	1.3915	1.5885	2.2	0.115924	
1.45822	1.74066	1.55429	1.66628	2.3	0.121501	
1.63229	1.82483	1.72454	1.73739	2.4	0.127106	
1.81477	1.90161	1.90153	1.80114	2.5	0.132738	
2.00493	1.97013	2.0845	1.85689	2.6	0.138399	
2.20194	2.02964	2.27262	1.90407	2.7	0.144088	
2.40491	2.07944	2.46501	1.94222	2.8	0.149805	
2.61285	2.11895	2.66075	1.97096	2.9	0.155551	
2.82475	2.14767	2.85888	1.98999	3	0.161325	
3.03951	2.16519	3.05842	1.99914	3.1	0.167128	
3.25603	2.17124	3.25837	1.99829	3.2	0.17296	
3.47316	2.16564	3.45775	1.98748	3.3	0.178821	
3.68972	2.14832	3.65554	1.9668	3.4	0.184712	
3.90455	2.11935	3.85078	1.93646	3.5	0.190632	
4.11649	2.07889	4.04252	1.89676	3.6	0.196581	
4.32438	2.02724	4.22984	1.8481	3.7	0.20256	
4.5271	1.96481	4.41186	1.79097	3.8	0.208569	
4.72358	1.8921	4.58777	1.72593	3.9	0.214607	
4.91279	1.80974	4.7568	1.65364	4	0.220676	
5.09376	1.71846	4.91828	1.57482	4.1	0.226775	
5.26561	1.61908	5.07158	1.49026	4.2	0.232905	
5.42752	1.51252	5.21617	1.4008	4.3	0.239065	
5.57877	1.39977	5.3516	1.30733	4.4	0.245256	
5.71875	1.28189	5.47753	1.2108	4.5	0.251478	
5.84694	1.16002	5.59369	1.11215	4.6	0.25773	
5.96294	1.03532	5.69992	1.01239	4.7	0.264014	
6.06647	0.90903	5.79616	0.912501	4.8	0.270329	
6.15737	0.782383	5.88245	0.813488	4.9	0.276676	
