0	0	0	0	0	0	
1.66667e-10	5e-07	1.66667e-10	5e-07	0.001	1.14307e-17	
1.33333e-09	2e-06	1.33333e-09	2e-06	0.002	3.88802e-17	
4.5e-09	4.5e-06	4.5e-09	4.5e-06	0.003	2.55629e-17	
1.06667e-08	7.99999e-06	1.06667e-08	7.99999e-06	0.004	3.93779e-17	
2.08333e-08	1.25e-05	2.08333e-08	1.25e-05	0.005	4.14619e-17	
3.59999e-08	1.79999e-05	3.59999e-08	1.79999e-05	0.006	5.27103e-17	
5.71665e-08	2.44999e-05	5.71665e-08	2.44999e-05	0.007	7.28728e-17	
8.53331e-08	3.19998e-05	8.53331e-08	3.19998e-05	0.008	7.51018e-17	
1.215e-07	4.04997e-05	1.215e-07	4.04997e-05	0.009	9.04173e-17	
1.66666e-07	4.99996e-05	1.66666e-07	4.99996e-05	0.01	8.42838e-17	
2.21832e-07	6.04994e-05	2.21832e-07	6.04994e-05	0.011	9.35673e-17	
2.87998e-07	7.19991e-05	2.87998e-07	7.19991e-05	0.012	1.13015e-16	
3.66164e-07	8.44988e-05	3.66164e-07	8.44988e-05	0.013	1.18706e-16	
4.57329e-07	9.79984e-05	4.57329e-07	9.79984e-05	0.014	1.17861e-16	
5.62494e-07	0.000112498	5.62494e-07	0.000112498	0.015	1.24523e-16	
6.82658e-07	0.000127997	6.82658e-07	0.000127997	0.016	1.35056e-16	
8.18822e-07	0.000144497	8.18822e-07	0.000144497	0.017	1.45825e-16	
9.71984e-07	0.000161996	9.71984e-07	0.000161996	0.018	1.48913e-16	
1.14315e-06	0.000180495	1.14315e-06	0.000180495	0.019	1.59466e-16	
1.33331e-06	0.000199993	1.33331e-06	0.000199993	0.02	1.68949e-16	
1.54347e-06	0.000220492	1.54347e-06	0.000220492	0.021	1.75349e-16	
1.77462e-06	0.00024199	1.77462e-06	0.00024199	0.022	1.8433e-16	
2.02778e-06	0.000264488	2.02778e-06	0.000264488	0.023	1.92547e-16	
2.30393e-06	0.000287986	2.30393e-06	0.000287986	0.024	2.04953e-16	
2.60409e-06	0.000312484	2.60409e-06	0.000312484	0.025	2.11335e-16	
2.92923e-06	0.000337981	2.92923e-06	0.000337981	0.026	2.20484e-16	
3.28038e-06	0.000364478	3.28038e-06	0.000364478	0.027	2.26093e-16	
3.65852e-06	0.000391974	3.65852e-06	0.000391974	0.028	2.3338e-16	
4.06466e-06	0.000420471	4.06466e-06	0.000420471	0.029	2.44927e-16	
4.4998e-06	0.000449966	4.4998e-06	0.000449966	0.03	2.51456e-16	
4.96493e-06	0.000480462	4.96493e-06	0.000480462	0.031	2.58803e-16	
5.46105e-06	0.000511956	5.46105e-06	0.000511956	0.032	2.72132e-16	
5.98917e-06	0.000544451	5.98917e-06	0.000544451	0.033	2.77176e-16	
6.55029e-06	0.000577944	6.55029e-06	0.000577944	0.034	2.86356e-16	
7.1454e-06	0.000612437	7.1454e-06	0.000612437	0.035	2.91424e-16	
7.7755e-06	0.00064793	7.7755e-06	0.00064793	0.036	3.01199e-16	
8.44159e-06	0.000684422	8.44159e-06	0.000684422	0.037	3.14949e-16	
9.14467e-06	0.000721913	9.14467e-06	0.000721913	0.038	3.17123e-16	
9.88575e-06	0.000760404	9.88575e-06	0.000760404	0.039	3.24588e-16	
1.06658e-05	0.000799893	1.06658e-05	0.000799893	0.04	3.35801e-16	
1.14859e-05	0.000840382	1.14859e-05	0.000840382	0.041	3.44747e-16	
1.23469e-05	0.00088187	1.23469e-05	0.00088187	0.042	3.47358e-16	
1.32499e-05	0.000924358	1.32499e-05	0.000924358	0.043	3.66355e-16	
1.4196e-05	0.000967844	1.4196e-05	0.000967844	0.044	3.68046e-16	
1.5186e-05	0.00101233	1.5186e-05	0.00101233	0.045	3.75288e-16	
1.6221e-05	0.00105781	1.6221e-05	0.00105781	0.046	3.82394e-16	
1.73019e-05	0.0011043	1.73019e-05	0.0011043	0.047	3.90591e-16	
1.84299e-05	0.00115178	1.84299e-05	0.00115178	0.048	4.0222e-16	
1.96058e-05	0.00120026	1.96058e-05	0.00120026	0.049	4.08793e-16	
2.08307e-05	0.00124974	2.08307e-05	0.00124974	0.05	4.1569e-16	
2.21056e-05	0.00130022	2.21056e-05	0.00130022	0.051	4.25816e-16	
2.34315e-05	0.0013517	2.34315e-05	0.0013517	0.052	4.3374e-16	
2.48093e-05	0.00140417	2.48093e-05	0.00140417	0.053	4.46464e-16	
2.62402e-05	0.00145765	2.62402e-05	0.00145765	0.054	4.53619e-16	
2.7725e-05	0.00151212	2.7725e-05	0.00151212	0.055	4.55378e-16	
2.92647e-05	0.00156759	2.92647e-05	0.00156759	0.056	4.67831e-16	
3.08605e-05	0.00162406	3.08605e-05	0.00162406	0.057	4.74167e-16	
3.25132e-05	0.00168153	3.25132e-05	0.00168153	0.058	4.84564e-16	
3.42239e-05	0.00174	3.42239e-05	0.00174	0.059	4.92328e-16	
3.59935e-05	0.00179946	3.59935e-05	0.00179946	0.06	4.97559e-16	
3.78231e-05	0.00185992	3.78231e-05	0.00185992	0.061	5.05686e-16	
3.97137e-05	0.00192138	3.97137e-05	0.00192138	0.062	5.14912e-16	
4.16662e-05	0.00198384	4.16662e-05	0.00198384	0.063	5.21228e-16	
4.36817e-05	0.0020473	4.36817e-05	0.0020473	0.064	5.30876e-16	
4.57612e-05	0.00211176	4.57612e-05	0.00211176	0.065	5.38924e-16	
4.79056e-05	0.00217721	4.79056e-05	0.00217721	0.066	5.50861e-16	
5.01159e-05	0.00224366	5.01159e-05	0.00224366	0.067	5.6436e-16	
5.23932e-05	0.00231111	5.23932e-05	0.00231111	0.068	5.69585e-16	
5.47385e-05	0.00237956	5.47385e-05	0.00237956	0.069	5.82016e-16	
5.71527e-05	0.002449	5.71527e-05	0.002449	0.07	5.80122e-16	
5.96368e-05	0.00251944	5.96368e-05	0.00251944	0.071	5.89562e-16	
6.21919e-05	0.00259088	6.21919e-05	0.00259088	0.072	5.96339e-16	
6.48189e-05	0.00266332	6.48189e-05	0.00266332	0.073	6.17103e-16	
6.75188e-05	0.00273675	6.75188e-05	0.00273675	0.074	6.09271e-16	
7.02927e-05	0.00281118	7.02927e-05	0.00281118	0.075	6.2476e-16	
7.31415e-05	0.00288661	7.31415e-05	0.00288661	0.076	6.27768e-16	
7.60663e-05	0.00296304	7.60663e-05	0.00296304	0.077	6.43899e-16	
7.90679e-05	0.00304046	7.90679e-05	0.00304046	0.078	6.47398e-16	
8.21475e-05	0.00311888	8.21475e-05	0.00311888	0.079	6.60209e-16	
8.5306e-05	0.00319829	8.5306e-05	0.00319829	0.08	6.71e-16	
8.85444e-05	0.00327871	8.85444e-05	0.00327871	0.081	6.87862e-16	
9.18638e-05	0.00336012	9.18638e-05	0.00336012	0.082	6.81746e-16	
9.5265e-05	0.00344252	9.5265e-05	0.00344252	0.083	6.85272e-16	
9.87492e-05	0.00352593	9.87492e-05	0.00352593	0.084	7.06136e-16	
0.000102317	0.00361033	0.000102317	0.00361033	0.085	7.07564e-16	
0.00010597	0.00369572	0.00010597	0.00369572	0.086	7.20134e-16	
0.000109709	0.00378211	0.000109709	0.00378211	0.087	7.29952e-16	
0.000113535	0.0038695	0.000113535	0.0038695	0.088	7.41307e-16	
0.000117448	0.00395789	0.000117448	0.00395789	0.089	7.42934e-16	
0.000121451	0.00404727	0.000121451	0.00404727	0.09	7.4226e-16	
