0	0	0	0	0	0	
0.001125	0.0241347	0.000166583	0.00499583	0.1	0.0191629	
0.00508416	0.0489413	0.00133067	0.0199334	0.2	0.0292497	
0.0114549	0.0831099	0.00447979	0.0446635	0.3	0.039074	
0.0218644	0.126545	0.0105817	0.078939	0.4	0.0489251	
0.0370769	0.17867	0.0205745	0.122417	0.5	0.0586234	
0.0579122	0.239002	0.0353575	0.174664	0.6	0.0681763	
0.0851709	0.306934	0.0557823	0.235158	0.7	0.0775602	
0.119578	0.381787	0.0826439	0.303293	0.8	0.0867487	
0.161787	0.462811	0.116673	0.37839	0.9	0.0957192	
0.212377	0.549197	0.158529	0.459698	1	0.104449	
0.271839	0.64008	0.208793	0.546404	1.1	0.112916	
0.340579	0.734554	0.267961	0.637642	1.2	0.1211	
0.418907	0.831672	0.336442	0.732501	1.3	0.128978	
0.507041	0.930465	0.41455	0.830033	1.4	0.136533	
0.605097	1.02995	0.502505	0.929263	1.5	0.143743	
0.713094	1.12912	0.600426	1.0292	1.6	0.150593	
0.830952	1.227	0.708335	1.12884	1.7	0.157063	
0.958491	1.3226	0.826152	1.2272	1.8	0.163138	
1.09544	1.41497	0.9537	1.32329	1.9	0.168802	
1.24142	1.50319	1.0907	1.41615	2	0.174042	
1.39597	1.58637	1.23679	1.50485	2.1	0.178844	
1.55856	1.66369	1.3915	1.5885	2.2	0.183195	
1.72855	1.73437	1.55429	1.66628	2.3	0.187086	
1.90524	1.7977	1.72454	1.73739	2.4	0.190505	
2.08787	1.85306	1.90153	1.80114	2.5	0.193445	
2.27562	1.8999	2.0845	1.85689	2.6	0.195898	
2.46759	1.93774	2.27262	1.90407	2.7	0.197858	
2.66288	1.9662	2.46501	1.94222	2.8	0.19932	
2.86054	1.98501	2.66075	1.97096	2.9	0.20028	
3.05958	1.99398	2.85888	1.98999	3	0.200736	
3.25901	1.99301	3.05842	1.99914	3.1	0.200686	
3.45785	1.98212	3.25837	1.99829	3.2	0.200131	
3.6551	1.96142	3.45775	1.98748	3.3	0.199072	
3.8498	1.93111	3.65554	1.9668	3.4	0.197512	
4.041	1.8915	3.85078	1.93646	3.5	0.195455	
4.22778	1.84299	4.04252	1.89676	3.6	0.192905	
4.40928	1.78605	4.22984	1.8481	3.7	0.189869	
4.58469	1.72127	4.41186	1.79097	3.8	0.186356	
4.75325	1.64929	4.58777	1.72593	3.9	0.182373	
4.91428	1.57082	4.7568	1.65364	4	0.17793	
5.06717	1.48665	4.91828	1.57482	4.1	0.17304	
5.21139	1.39763	5.07158	1.49026	4.2	0.167713	
5.3465	1.30464	5.21617	1.4008	4.3	0.161965	
5.47215	1.20862	5.3516	1.30733	4.4	0.155808	
5.58808	1.11051	5.47753	1.2108	4.5	0.149258	
5.69414	1.01131	5.59369	1.11215	4.6	0.142333	
5.79027	0.912008	5.69992	1.01239	4.7	0.135049	
5.8765	0.813589	5.79616	0.912501	4.8	0.127424	
5.95297	0.71704	5.88245	0.813488	4.9	0.119479	
6.01993	0.623325	5.95892	0.716338	5	0.111232	
6.07769	0.533382	6.02581	0.622022	5.1	0.102705	
6.12669	0.448107	6.08345	0.531483	5.2	0.0939192	
6.16743	0.368354	6.13227	0.445626	5.3	0.0848966	
6.20051	0.294917	6.17276	0.365307	5.4	0.0756599	
6.22659	0.228532	6.20554	0.29133	5.5	0.0662326	
6.24642	0.16986	6.23127	0.224434	5.6	0.0566385	
6.26079	0.119488	6.25069	0.165287	5.7	0.0469018	
6.27057	0.0779168	6.2646	0.11448	5.8	0.0370474	
6.27665	0.0455626	6.27388	0.0725216	5.9	0.0271011	
6.27997	0.0227478	6.27942	0.0398297	6	0.017091	
6.2815	0.00969936	6.28216	0.0167316	6.1	0.00706306	
6.28223	0.00654711	6.28309	0.0034579	6.2	0.00320719	
6.28314	0.0133218	6.28319	0.000141364	6.3	0.0131805	
6.28522	0.0299549	6.28345	0.00681508	6.4	0.0232075	
6.28946	0.0562796	6.28488	0.0234124	6.5	0.0331847	
6.29681	0.092032	6.28846	0.0497674	6.6	0.0430813	
