0	0	0	0	0	0	
0	0	1.66666e-07	4.99996e-05	0.01	4.99999e-05	
0	0.0001	1.33331e-06	0.000199993	0.02	0.000100002	
1e-06	0.0003	4.4998e-06	0.000449966	0.03	0.000150007	
4e-06	0.00059999	1.06658e-05	0.000799893	0.04	0.000200014	
9.9999e-06	0.00099995	2.08307e-05	0.00124974	0.05	0.000250024	
1.99994e-05	0.00149985	3.59935e-05	0.00179946	0.06	0.000300037	
3.49979e-05	0.00209965	5.71527e-05	0.002449	0.07	0.000350052	
5.59944e-05	0.0027993	8.5306e-05	0.00319829	0.08	0.000400069	
8.39874e-05	0.00359874	0.000121451	0.00404727	0.09	0.000450089	
0.000119975	0.0044979	0.000166583	0.00499583	0.1	0.000500111	
0.000164954	0.0054967	0.000221699	0.0060439	0.11	0.000550136	
0.000219921	0.00659505	0.000287793	0.00719136	0.12	0.000600163	
0.000285871	0.00779285	0.000365857	0.00843811	0.13	0.000650193	
0.0003638	0.00908999	0.000456885	0.009784	0.14	0.000700226	
0.0004547	0.0104864	0.000561868	0.0112289	0.15	0.00075026	
0.000559563	0.0119818	0.000681793	0.0127727	0.16	0.000800298	
0.000679381	0.0135762	0.000817651	0.0144152	0.17	0.000850338	
0.000815144	0.0152694	0.000970427	0.0161563	0.18	0.00090038	
0.000967838	0.0170613	0.00114111	0.0179958	0.19	0.000950425	
0.00113845	0.0189516	0.00133067	0.0199334	0.2	0.00100047	
0.00132797	0.0209402	0.0015401	0.0219691	0.21	0.00105052	
0.00153737	0.0230269	0.00177038	0.0241026	0.22	0.00110057	
0.00176764	0.0252116	0.00202248	0.0263336	0.23	0.00115063	
0.00201975	0.0274939	0.00229737	0.028662	0.24	0.00120069	
0.00229469	0.0298737	0.00259604	0.0310876	0.25	0.00125075	
0.00259343	0.0323507	0.00291945	0.03361	0.26	0.00130081	
0.00291694	0.0349248	0.00326856	0.0362291	0.27	0.00135087	
0.00326618	0.0375956	0.00364435	0.0389446	0.28	0.00140094	
0.00364214	0.040363	0.00404777	0.0417561	0.29	0.00145101	
0.00404577	0.0432265	0.00447979	0.0446635	0.3	0.00150108	
0.00447804	0.0461861	0.00494136	0.0476664	0.31	0.00155116	
0.0049399	0.0492413	0.00543344	0.0507646	0.32	0.00160124	
0.00543231	0.0523919	0.00595697	0.0539577	0.33	0.00165132	
0.00595623	0.0556376	0.00651291	0.0572453	0.34	0.0017014	
0.0065126	0.058978	0.00710219	0.0606273	0.35	0.00175148	
0.00710238	0.0624129	0.00772577	0.0641032	0.36	0.00180157	
0.00772651	0.0659419	0.00838457	0.0676727	0.37	0.00185166	
0.00838593	0.0695646	0.00907953	0.0713354	0.38	0.00190175	
0.00908158	0.0732807	0.00981158	0.0750909	0.39	0.00195185	
0.00981439	0.0770899	0.0105817	0.078939	0.4	0.00200195	
0.0105853	0.0809918	0.0113907	0.0828792	0.41	0.00205205	
0.0113952	0.0849859	0.0122395	0.0869111	0.42	0.00210215	
0.0122451	0.089072	0.0131292	0.0910343	0.43	0.00215225	
0.0131358	0.0932495	0.0140605	0.0952483	0.44	0.00220236	
0.0140683	0.0975182	0.0150345	0.0995529	0.45	0.00225247	
0.0150435	0.101877	0.0160519	0.103948	0.46	0.00230258	
0.0160622	0.106327	0.0171137	0.108432	0.47	0.0023527	
0.0171255	0.110866	0.0182208	0.113005	0.48	0.00240282	
0.0182342	0.115495	0.0193741	0.117667	0.49	0.00245294	
0.0193891	0.120213	0.0205745	0.122417	0.5	0.00250306	
0.0205912	0.125019	0.0218228	0.127255	0.51	0.00255318	
0.0218414	0.129913	0.0231199	0.132181	0.52	0.00260331	
0.0231406	0.134895	0.0244667	0.137193	0.53	0.00265344	
0.0244895	0.139963	0.025864	0.142291	0.54	0.00270357	
0.0258891	0.145118	0.0273128	0.147475	0.55	0.00275371	
0.0273403	0.150359	0.0288138	0.152745	0.56	0.00280385	
0.0288439	0.155686	0.030368	0.158099	0.57	0.00285399	
